"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"860Z200US65657","ZCTA5 65657","106",
"860Z200US65658","ZCTA5 65658","1026",
"860Z200US65660","ZCTA5 65660","243",
"860Z200US65661","ZCTA5 65661","2422",
"860Z200US65662","ZCTA5 65662","1215",
"860Z200US65663","ZCTA5 65663","2424",
"860Z200US65664","ZCTA5 65664","118",
"860Z200US65666","ZCTA5 65666","60",
"860Z200US65667","ZCTA5 65667","3404",
"860Z200US65668","ZCTA5 65668","1631",
"860Z200US65669","ZCTA5 65669","2531",
"860Z200US65672","ZCTA5 65672","8548",
"860Z200US65674","ZCTA5 65674","2909",
"860Z200US65675","ZCTA5 65675","39",
"860Z200US65676","ZCTA5 65676","361",
"860Z200US65679","ZCTA5 65679","2569",
"860Z200US65680","ZCTA5 65680","1218",
"860Z200US65681","ZCTA5 65681","2001",
"860Z200US65682","ZCTA5 65682","1776",
"860Z200US65685","ZCTA5 65685","943",
"860Z200US65686","ZCTA5 65686","4442",
"860Z200US65688","ZCTA5 65688","56",
"860Z200US65689","ZCTA5 65689","4185",
"860Z200US65690","ZCTA5 65690","180",
"860Z200US65692","ZCTA5 65692","965",
"860Z200US65702","ZCTA5 65702","368",
"860Z200US65704","ZCTA5 65704","3883",
"860Z200US65705","ZCTA5 65705","3741",
"860Z200US65706","ZCTA5 65706","15784",
"860Z200US65707","ZCTA5 65707","2275",
"860Z200US65708","ZCTA5 65708","12973",
"860Z200US65710","ZCTA5 65710","1253",
"860Z200US65711","ZCTA5 65711","9278",
"860Z200US65712","ZCTA5 65712","8464",
"860Z200US65713","ZCTA5 65713","2562",
"860Z200US65714","ZCTA5 65714","35109",
"860Z200US65715","ZCTA5 65715","83",
"860Z200US65717","ZCTA5 65717","2236",
"860Z200US65720","ZCTA5 65720","538",
"860Z200US65721","ZCTA5 65721","32975",
"860Z200US65722","ZCTA5 65722","1833",
"860Z200US65723","ZCTA5 65723","3673",
"860Z200US65724","ZCTA5 65724","1283",
"860Z200US65725","ZCTA5 65725","2441",
"860Z200US65726","ZCTA5 65726","1696",
"860Z200US65727","ZCTA5 65727","165",
"860Z200US65728","ZCTA5 65728","55",
"860Z200US65729","ZCTA5 65729","294",
"860Z200US65730","ZCTA5 65730","177",
"860Z200US65731","ZCTA5 65731","295",
"860Z200US65732","ZCTA5 65732","823",
"860Z200US65733","ZCTA5 65733","601",
"860Z200US65734","ZCTA5 65734","3232",
"860Z200US65735","ZCTA5 65735","188",
"860Z200US65737","ZCTA5 65737","8209",
"860Z200US65738","ZCTA5 65738","20995",
"860Z200US65739","ZCTA5 65739","1240",
"860Z200US65740","ZCTA5 65740","3543",
"860Z200US65741","ZCTA5 65741","5",
"860Z200US65742","ZCTA5 65742","12807",
"860Z200US65744","ZCTA5 65744","103",
"860Z200US65745","ZCTA5 65745","2590",
"860Z200US65746","ZCTA5 65746","8667",
"860Z200US65747","ZCTA5 65747","3364",
"860Z200US65752","ZCTA5 65752","510",
"860Z200US65753","ZCTA5 65753","4937",
"860Z200US65754","ZCTA5 65754","990",
"860Z200US65755","ZCTA5 65755","397",
"860Z200US65756","ZCTA5 65756","783",
"860Z200US65757","ZCTA5 65757","7962",
"860Z200US65759","ZCTA5 65759","1158",
"860Z200US65760","ZCTA5 65760","676",
"860Z200US65761","ZCTA5 65761","1085",
"860Z200US65762","ZCTA5 65762","397",
"860Z200US65764","ZCTA5 65764","1393",
"860Z200US65766","ZCTA5 65766","94",
"860Z200US65767","ZCTA5 65767","1962",
"860Z200US65768","ZCTA5 65768","292",
"860Z200US65769","ZCTA5 65769","3017",
"860Z200US65770","ZCTA5 65770","3044",
"860Z200US65771","ZCTA5 65771","1375",
"860Z200US65772","ZCTA5 65772","2028",
"860Z200US65773","ZCTA5 65773","566",
"860Z200US65774","ZCTA5 65774","767",
"860Z200US65775","ZCTA5 65775","24519",
"860Z200US65777","ZCTA5 65777","236",
"860Z200US65778","ZCTA5 65778","332",
"860Z200US65779","ZCTA5 65779","1768",
"860Z200US65781","ZCTA5 65781","9609",
"860Z200US65783","ZCTA5 65783","154",
"860Z200US65784","ZCTA5 65784","44",
"860Z200US65785","ZCTA5 65785","5302",
"860Z200US65786","ZCTA5 65786","2171",
"860Z200US65787","ZCTA5 65787","1549",
"860Z200US65788","ZCTA5 65788","466",
"860Z200US65789","ZCTA5 65789","1744",
"860Z200US65790","ZCTA5 65790","763",
"860Z200US65791","ZCTA5 65791","4085",
"860Z200US65793","ZCTA5 65793","6304",
"860Z200US65801","ZCTA5 65801","16",
"860Z200US65802","ZCTA5 65802","48233",
"860Z200US65803","ZCTA5 65803","42007",
"860Z200US65804","ZCTA5 65804","40064",
"860Z200US65806","ZCTA5 65806","12529",
"860Z200US65807","ZCTA5 65807","55168",
"860Z200US65809","ZCTA5 65809","11882",
"860Z200US65810","ZCTA5 65810","23168",
"860Z200US65897","ZCTA5 65897","2773",
"860Z200US66002","ZCTA5 66002","13376",
"860Z200US66006","ZCTA5 66006","7894",
"860Z200US66007","ZCTA5 66007","9875",
"860Z200US66008","ZCTA5 66008","240",
"860Z200US66010","ZCTA5 66010","523",
"860Z200US66012","ZCTA5 66012","10126",
"860Z200US66013","ZCTA5 66013","2524",
"860Z200US66014","ZCTA5 66014","402",
"860Z200US66015","ZCTA5 66015","732",
"860Z200US66016","ZCTA5 66016","541",
"860Z200US66017","ZCTA5 66017","301",
"860Z200US66018","ZCTA5 66018","6419",
"860Z200US66020","ZCTA5 66020","1478",
"860Z200US66021","ZCTA5 66021","2730",
"860Z200US66023","ZCTA5 66023","1091",
"860Z200US66024","ZCTA5 66024","714",
"860Z200US66025","ZCTA5 66025","8037",
"860Z200US66026","ZCTA5 66026","716",
"860Z200US66027","ZCTA5 66027","6634",
"860Z200US66030","ZCTA5 66030","25164",
"860Z200US66031","ZCTA5 66031","732",
"860Z200US66032","ZCTA5 66032","5022",
"860Z200US66033","ZCTA5 66033","760",
"860Z200US66035","ZCTA5 66035","1169",
"860Z200US66039","ZCTA5 66039","582",
"860Z200US66040","ZCTA5 66040","3463",
"860Z200US66041","ZCTA5 66041","644",
"860Z200US66042","ZCTA5 66042","689",
"860Z200US66043","ZCTA5 66043","10784",
"860Z200US66044","ZCTA5 66044","28276",
"860Z200US66045","ZCTA5 66045","1601",
"860Z200US66046","ZCTA5 66046","19903",
"860Z200US66047","ZCTA5 66047","19396",
"860Z200US66048","ZCTA5 66048","36628",
"860Z200US66049","ZCTA5 66049","32131",
"860Z200US66050","ZCTA5 66050","1787",
"860Z200US66052","ZCTA5 66052","2070",
"860Z200US66053","ZCTA5 66053","8325",
"860Z200US66054","ZCTA5 66054","2774",
"860Z200US66056","ZCTA5 66056","1722",
"860Z200US66058","ZCTA5 66058","323",
"860Z200US66060","ZCTA5 66060","1080",
"860Z200US66061","ZCTA5 66061","66166",
"860Z200US66062","ZCTA5 66062","77553",
"860Z200US66064","ZCTA5 66064","5783",
"860Z200US66066","ZCTA5 66066","2681",
"860Z200US66067","ZCTA5 66067","16011",
"860Z200US66070","ZCTA5 66070","2519",
"860Z200US66071","ZCTA5 66071","12416",
"860Z200US66072","ZCTA5 66072","1023",
"860Z200US66073","ZCTA5 66073","2295",
"860Z200US66075","ZCTA5 66075","2097",
"860Z200US66076","ZCTA5 66076","2282",
"860Z200US66078","ZCTA5 66078","957",
"860Z200US66079","ZCTA5 66079","716",
"860Z200US66080","ZCTA5 66080","1005",
"860Z200US66083","ZCTA5 66083","11379",
"860Z200US66085","ZCTA5 66085","11231",
"860Z200US66086","ZCTA5 66086","10662",
"860Z200US66087","ZCTA5 66087","2009",
"860Z200US66088","ZCTA5 66088","2310",
"860Z200US66090","ZCTA5 66090","2609",
"860Z200US66091","ZCTA5 66091","358",
"860Z200US66092","ZCTA5 66092","4287",
"860Z200US66093","ZCTA5 66093","603",
"860Z200US66094","ZCTA5 66094","379",
"860Z200US66095","ZCTA5 66095","875",
"860Z200US66097","ZCTA5 66097","952",
"860Z200US66101","ZCTA5 66101","13785",
"860Z200US66102","ZCTA5 66102","30730",
"860Z200US66103","ZCTA5 66103","12741",
"860Z200US66104","ZCTA5 66104","27509",
"860Z200US66105","ZCTA5 66105","2870",
"860Z200US66106","ZCTA5 66106","24085",
"860Z200US66109","ZCTA5 66109","26160",
"860Z200US66111","ZCTA5 66111","10506",
"860Z200US66112","ZCTA5 66112","12507",
"860Z200US66115","ZCTA5 66115","0",
"860Z200US66118","ZCTA5 66118","25",
"860Z200US66160","ZCTA5 66160","491",
"860Z200US66202","ZCTA5 66202","16827",
"860Z200US66203","ZCTA5 66203","19439",
"860Z200US66204","ZCTA5 66204","19381",
"860Z200US66205","ZCTA5 66205","13929",
"860Z200US66206","ZCTA5 66206","10882",
"860Z200US66207","ZCTA5 66207","14519",
"860Z200US66208","ZCTA5 66208","21870",
"860Z200US66209","ZCTA5 66209","20056",
"860Z200US66210","ZCTA5 66210","19057",
"860Z200US66211","ZCTA5 66211","4917",
"860Z200US66212","ZCTA5 66212","32971",
"860Z200US66213","ZCTA5 66213","30987",
"860Z200US66214","ZCTA5 66214","12263",
"860Z200US66215","ZCTA5 66215","26351",
"860Z200US66216","ZCTA5 66216","25169",
"860Z200US66217","ZCTA5 66217","5398",
"860Z200US66218","ZCTA5 66218","9558",
"860Z200US66219","ZCTA5 66219","13378",
"860Z200US66220","ZCTA5 66220","8586",
"860Z200US66221","ZCTA5 66221","24818",
"860Z200US66223","ZCTA5 66223","24843",
"860Z200US66224","ZCTA5 66224","13671",
"860Z200US66226","ZCTA5 66226","14844",
"860Z200US66227","ZCTA5 66227","8476",
"860Z200US66251","ZCTA5 66251","12",
"860Z200US66401","ZCTA5 66401","1744",
"860Z200US66402","ZCTA5 66402","3125",
"860Z200US66403","ZCTA5 66403","756",
"860Z200US66404","ZCTA5 66404","522",
"860Z200US66406","ZCTA5 66406","443",
"860Z200US66407","ZCTA5 66407","492",
"860Z200US66408","ZCTA5 66408","417",
"860Z200US66409","ZCTA5 66409","3211",
"860Z200US66411","ZCTA5 66411","1227",
"860Z200US66412","ZCTA5 66412","292",
"860Z200US66413","ZCTA5 66413","1830",
"860Z200US66414","ZCTA5 66414","2719",
"860Z200US66415","ZCTA5 66415","848",
"860Z200US66416","ZCTA5 66416","489",
"860Z200US66417","ZCTA5 66417","442",
"860Z200US66418","ZCTA5 66418","701",
"860Z200US66419","ZCTA5 66419","422",
"860Z200US66422","ZCTA5 66422","445",
"860Z200US66423","ZCTA5 66423","855",
"860Z200US66424","ZCTA5 66424","521",
"860Z200US66425","ZCTA5 66425","432",
"860Z200US66427","ZCTA5 66427","1328",
"860Z200US66428","ZCTA5 66428","372",
"860Z200US66429","ZCTA5 66429","564",
"860Z200US66431","ZCTA5 66431","641",
"860Z200US66432","ZCTA5 66432","389",
"860Z200US66434","ZCTA5 66434","4783",
"860Z200US66436","ZCTA5 66436","5824",
"860Z200US66438","ZCTA5 66438","267",
"860Z200US66439","ZCTA5 66439","2507",
"860Z200US66440","ZCTA5 66440","1895",
"860Z200US66441","ZCTA5 66441","26381",
"860Z200US66442","ZCTA5 66442","16751",
"860Z200US66449","ZCTA5 66449","807",
"860Z200US66451","ZCTA5 66451","1709",
"860Z200US66501","ZCTA5 66501","272",
"860Z200US66502","ZCTA5 66502","44384",
"860Z200US66503","ZCTA5 66503","16565",
"860Z200US66506","ZCTA5 66506","3128",
"860Z200US66507","ZCTA5 66507","1227",
"860Z200US66508","ZCTA5 66508","4348",
"860Z200US66509","ZCTA5 66509","2600",
"860Z200US66510","ZCTA5 66510","757",
"860Z200US66512","ZCTA5 66512","3390",
"860Z200US66514","ZCTA5 66514","1692",
"860Z200US66515","ZCTA5 66515","442",
"860Z200US66516","ZCTA5 66516","343",
"860Z200US66517","ZCTA5 66517","1666",
"860Z200US66518","ZCTA5 66518","167",
"860Z200US66520","ZCTA5 66520","647",
"860Z200US66521","ZCTA5 66521","1521",
"860Z200US66522","ZCTA5 66522","56",
"860Z200US66523","ZCTA5 66523","3722",
"860Z200US66524","ZCTA5 66524","2540",
"860Z200US66526","ZCTA5 66526","798",
"860Z200US66527","ZCTA5 66527","222",
"860Z200US66528","ZCTA5 66528","782",
"860Z200US66531","ZCTA5 66531","1359",
"860Z200US66532","ZCTA5 66532","560",
"860Z200US66533","ZCTA5 66533","1826",
"860Z200US66534","ZCTA5 66534","3704",
"860Z200US66535","ZCTA5 66535","3276",
"860Z200US66536","ZCTA5 66536","4151",
"860Z200US66537","ZCTA5 66537","1328",
"860Z200US66538","ZCTA5 66538","3342",
"860Z200US66539","ZCTA5 66539","2762",
"860Z200US66540","ZCTA5 66540","509",
"860Z200US66541","ZCTA5 66541","235",
"860Z200US66542","ZCTA5 66542","3628",
"860Z200US66543","ZCTA5 66543","782",
"860Z200US66544","ZCTA5 66544","300",
"860Z200US66546","ZCTA5 66546","1083",
"860Z200US66547","ZCTA5 66547","8825",
"860Z200US66548","ZCTA5 66548","926",
"860Z200US66549","ZCTA5 66549","1583",
"860Z200US66550","ZCTA5 66550","555",
"860Z200US66552","ZCTA5 66552","390",
"860Z200US66554","ZCTA5 66554","565",
"860Z200US66603","ZCTA5 66603","1569",
"860Z200US66604","ZCTA5 66604","22933",
"860Z200US66605","ZCTA5 66605","19531",
"860Z200US66606","ZCTA5 66606","11056",
"860Z200US66607","ZCTA5 66607","10414",
"860Z200US66608","ZCTA5 66608","5247",
"860Z200US66609","ZCTA5 66609","7519",
"860Z200US66610","ZCTA5 66610","10414",
"860Z200US66611","ZCTA5 66611","9843",
"860Z200US66612","ZCTA5 66612","2097",
"860Z200US66614","ZCTA5 66614","31332",
"860Z200US66615","ZCTA5 66615","3500",
"860Z200US66616","ZCTA5 66616","5610",
"860Z200US66617","ZCTA5 66617","8818",
"860Z200US66618","ZCTA5 66618","9940",
"860Z200US66619","ZCTA5 66619","3207",
"860Z200US66621","ZCTA5 66621","730",
"860Z200US66622","ZCTA5 66622","27",
"860Z200US66701","ZCTA5 66701","11642",
"860Z200US66710","ZCTA5 66710","671",
"860Z200US66711","ZCTA5 66711","582",
"860Z200US66712","ZCTA5 66712","1863",
"860Z200US66713","ZCTA5 66713","5234",
"860Z200US66714","ZCTA5 66714","183",
"860Z200US66716","ZCTA5 66716","580",
"860Z200US66717","ZCTA5 66717","429",
"860Z200US66720","ZCTA5 66720","10844",
"860Z200US66724","ZCTA5 66724","913",
"860Z200US66725","ZCTA5 66725","5065",
"860Z200US66732","ZCTA5 66732","233",
"860Z200US66733","ZCTA5 66733","2056",
"860Z200US66734","ZCTA5 66734","273",
"860Z200US66735","ZCTA5 66735","529",
"860Z200US66736","ZCTA5 66736","3614",
"860Z200US66738","ZCTA5 66738","373",
"860Z200US66739","ZCTA5 66739","5283",
"860Z200US66740","ZCTA5 66740","547",
"860Z200US66741","ZCTA5 66741","228",
"860Z200US66742","ZCTA5 66742","39",
"860Z200US66743","ZCTA5 66743","4191",
"860Z200US66746","ZCTA5 66746","222",
"860Z200US66748","ZCTA5 66748","2603",
"860Z200US66749","ZCTA5 66749","7512",
"860Z200US66751","ZCTA5 66751","722",
"860Z200US66753","ZCTA5 66753","1029",
"860Z200US66754","ZCTA5 66754","440",
"860Z200US66755","ZCTA5 66755","989",
"860Z200US66756","ZCTA5 66756","878",
"860Z200US66757","ZCTA5 66757","3296",
"860Z200US66758","ZCTA5 66758","212",
"860Z200US66760","ZCTA5 66760","104",
"860Z200US66761","ZCTA5 66761","228",
"860Z200US66762","ZCTA5 66762","25309",
"860Z200US66763","ZCTA5 66763","3329",
"860Z200US66767","ZCTA5 66767","466",
"860Z200US66769","ZCTA5 66769","483",
"860Z200US66770","ZCTA5 66770","1025",
"860Z200US66771","ZCTA5 66771","959",
"860Z200US66772","ZCTA5 66772","278",
"860Z200US66773","ZCTA5 66773","685",
"860Z200US66775","ZCTA5 66775","155",
"860Z200US66776","ZCTA5 66776","1356",
"860Z200US66777","ZCTA5 66777","553",
"860Z200US66778","ZCTA5 66778","7",
"860Z200US66779","ZCTA5 66779","639",
"860Z200US66780","ZCTA5 66780","555",
"860Z200US66781","ZCTA5 66781","1124",
"860Z200US66782","ZCTA5 66782","159",
"860Z200US66783","ZCTA5 66783","2157",
"860Z200US66801","ZCTA5 66801","27369",
"860Z200US66830","ZCTA5 66830","257",
"860Z200US66833","ZCTA5 66833","517",
"860Z200US66834","ZCTA5 66834","878",
"860Z200US66835","ZCTA5 66835","1232",
"860Z200US66838","ZCTA5 66838","165",
"860Z200US66839","ZCTA5 66839","4016",
"860Z200US66840","ZCTA5 66840","698",
"860Z200US66842","ZCTA5 66842","316",
"860Z200US66843","ZCTA5 66843","190",
"860Z200US66845","ZCTA5 66845","1168",
"860Z200US66846","ZCTA5 66846","3348",
"860Z200US66849","ZCTA5 66849","406",
"860Z200US66850","ZCTA5 66850","211",
"860Z200US66851","ZCTA5 66851","482",
"860Z200US66852","ZCTA5 66852","627",
"860Z200US66853","ZCTA5 66853","287",
"860Z200US66854","ZCTA5 66854","751",
"860Z200US66856","ZCTA5 66856","1567",
"860Z200US66857","ZCTA5 66857","806",
"860Z200US66858","ZCTA5 66858","395",
"860Z200US66859","ZCTA5 66859","161",
"860Z200US66860","ZCTA5 66860","1232",
"860Z200US66861","ZCTA5 66861","3145",
"860Z200US66862","ZCTA5 66862","135",
"860Z200US66863","ZCTA5 66863","37",
"860Z200US66864","ZCTA5 66864","406",
"860Z200US66865","ZCTA5 66865","1029",
"860Z200US66866","ZCTA5 66866","1509",
"860Z200US66868","ZCTA5 66868","749",
"860Z200US66869","ZCTA5 66869","612",
"860Z200US66870","ZCTA5 66870","157",
"860Z200US66871","ZCTA5 66871","1302",
"860Z200US66872","ZCTA5 66872","863",
"860Z200US66873","ZCTA5 66873","307",
"860Z200US66901","ZCTA5 66901","6294",
"860Z200US66930","ZCTA5 66930","144",
"860Z200US66932","ZCTA5 66932","139",
"860Z200US66933","ZCTA5 66933","353",
"860Z200US66935","ZCTA5 66935","2477",
"860Z200US66936","ZCTA5 66936","322",
"860Z200US66937","ZCTA5 66937","752",
"860Z200US66938","ZCTA5 66938","984",
"860Z200US66939","ZCTA5 66939","523",
"860Z200US66940","ZCTA5 66940","284",
"860Z200US66941","ZCTA5 66941","223",
"860Z200US66942","ZCTA5 66942","211",
"860Z200US66943","ZCTA5 66943","519",
"860Z200US66944","ZCTA5 66944","232",
"860Z200US66945","ZCTA5 66945","1065",
"860Z200US66946","ZCTA5 66946","99",
"860Z200US66948","ZCTA5 66948","468",
"860Z200US66949","ZCTA5 66949","567",
"860Z200US66951","ZCTA5 66951","652",
"860Z200US66952","ZCTA5 66952","458",
"860Z200US66953","ZCTA5 66953","633",
"860Z200US66955","ZCTA5 66955","107",
"860Z200US66956","ZCTA5 66956","1184",
"860Z200US66958","ZCTA5 66958","243",
"860Z200US66959","ZCTA5 66959","195",
"860Z200US66960","ZCTA5 66960","157",
"860Z200US66961","ZCTA5 66961","14",
"860Z200US66962","ZCTA5 66962","296",
"860Z200US66963","ZCTA5 66963","147",
"860Z200US66964","ZCTA5 66964","141",
"860Z200US66966","ZCTA5 66966","551",
"860Z200US66967","ZCTA5 66967","2005",
"860Z200US66968","ZCTA5 66968","1534",
"860Z200US66970","ZCTA5 66970","104",
"860Z200US67001","ZCTA5 67001","1909",
"860Z200US67002","ZCTA5 67002","16518",
"860Z200US67003","ZCTA5 67003","2451",
"860Z200US67004","ZCTA5 67004","733",
"860Z200US67005","ZCTA5 67005","15675",
"860Z200US67008","ZCTA5 67008","491",
"860Z200US67009","ZCTA5 67009","726",
"860Z200US67010","ZCTA5 67010","13564",
"860Z200US67012","ZCTA5 67012","44",
"860Z200US67013","ZCTA5 67013","2843",
"860Z200US67016","ZCTA5 67016","574",
"860Z200US67017","ZCTA5 67017","2372",
"860Z200US67018","ZCTA5 67018","125",
"860Z200US67019","ZCTA5 67019","934",
"860Z200US67020","ZCTA5 67020","1666",
"860Z200US67021","ZCTA5 67021","58",
"860Z200US67022","ZCTA5 67022","1413",
"860Z200US67023","ZCTA5 67023","202",
"860Z200US67024","ZCTA5 67024","720",
"860Z200US67025","ZCTA5 67025","3953",
"860Z200US67026","ZCTA5 67026","4980",
"860Z200US67028","ZCTA5 67028","192",
"860Z200US67029","ZCTA5 67029","918",
"860Z200US67030","ZCTA5 67030","2756",
"860Z200US67031","ZCTA5 67031","2047",
"860Z200US67035","ZCTA5 67035","911",
"860Z200US67036","ZCTA5 67036","122",
"860Z200US67037","ZCTA5 67037","30005",
"860Z200US67038","ZCTA5 67038","504",
"860Z200US67039","ZCTA5 67039","3106",
"860Z200US67041","ZCTA5 67041","226",
"860Z200US67042","ZCTA5 67042","17458",
"860Z200US67045","ZCTA5 67045","3318",
"860Z200US67047","ZCTA5 67047","650",
"860Z200US67049","ZCTA5 67049","86",
"860Z200US67050","ZCTA5 67050","2107",
"860Z200US67051","ZCTA5 67051","428",
"860Z200US67052","ZCTA5 67052","8977",
"860Z200US67053","ZCTA5 67053","556",
"860Z200US67054","ZCTA5 67054","1164",
"860Z200US67055","ZCTA5 67055","64",
"860Z200US67056","ZCTA5 67056","3056",
"860Z200US67057","ZCTA5 67057","213",
"860Z200US67058","ZCTA5 67058","1882",
"860Z200US67059","ZCTA5 67059","1008",
"860Z200US67060","ZCTA5 67060","13860",
"860Z200US67061","ZCTA5 67061","155",
"860Z200US67062","ZCTA5 67062","3959",
"860Z200US67063","ZCTA5 67063","3735",
"860Z200US67065","ZCTA5 67065","194",
"860Z200US67066","ZCTA5 67066","215",
"860Z200US67067","ZCTA5 67067","1831",
"860Z200US67068","ZCTA5 67068","4281",
"860Z200US67070","ZCTA5 67070","1005",
"860Z200US67071","ZCTA5 67071","79",
"860Z200US67072","ZCTA5 67072","210",
"860Z200US67073","ZCTA5 67073","299",
"860Z200US67074","ZCTA5 67074","1614",
"860Z200US67101","ZCTA5 67101","6015",
"860Z200US67102","ZCTA5 67102","61",
"860Z200US67103","ZCTA5 67103","274",
"860Z200US67104","ZCTA5 67104","2232",
"860Z200US67105","ZCTA5 67105","168",
"860Z200US67106","ZCTA5 67106","454",
"860Z200US67107","ZCTA5 67107","3022",
"860Z200US67108","ZCTA5 67108","1744",
"860Z200US67109","ZCTA5 67109","338",
"860Z200US67110","ZCTA5 67110","8263",
"860Z200US67111","ZCTA5 67111","349",
"860Z200US67112","ZCTA5 67112","224",
"860Z200US67114","ZCTA5 67114","21375",
"860Z200US67117","ZCTA5 67117","1827",
"860Z200US67118","ZCTA5 67118","778",
"860Z200US67119","ZCTA5 67119","1444",
"860Z200US67120","ZCTA5 67120","1365",
"860Z200US67122","ZCTA5 67122","191",
"860Z200US67123","ZCTA5 67123","711",
"860Z200US67124","ZCTA5 67124","7922",
"860Z200US67127","ZCTA5 67127","668",
"860Z200US67131","ZCTA5 67131","281",
"860Z200US67132","ZCTA5 67132","332",
"860Z200US67133","ZCTA5 67133","6694",
"860Z200US67134","ZCTA5 67134","328",
"860Z200US67135","ZCTA5 67135","3389",
"860Z200US67137","ZCTA5 67137","509",
"860Z200US67138","ZCTA5 67138","333",
"860Z200US67140","ZCTA5 67140","724",
"860Z200US67142","ZCTA5 67142","315",
"860Z200US67143","ZCTA5 67143","56",
"860Z200US67144","ZCTA5 67144","2753",
"860Z200US67146","ZCTA5 67146","1727",
"860Z200US67147","ZCTA5 67147","10715",
"860Z200US67149","ZCTA5 67149","1092",
"860Z200US67150","ZCTA5 67150","10",
"860Z200US67151","ZCTA5 67151","460",
"860Z200US67152","ZCTA5 67152","9019",
"860Z200US67154","ZCTA5 67154","1340",
"860Z200US67155","ZCTA5 67155","149",
"860Z200US67156","ZCTA5 67156","14592",
"860Z200US67159","ZCTA5 67159","192",
"860Z200US67202","ZCTA5 67202","2435",
"860Z200US67203","ZCTA5 67203","30498",
"860Z200US67204","ZCTA5 67204","21932",
"860Z200US67205","ZCTA5 67205","20461",
"860Z200US67206","ZCTA5 67206","17076",
"860Z200US67207","ZCTA5 67207","28143",
"860Z200US67208","ZCTA5 67208","17901",
"860Z200US67209","ZCTA5 67209","14217",
"860Z200US67210","ZCTA5 67210","8705",
"860Z200US67211","ZCTA5 67211","19721",
"860Z200US67212","ZCTA5 67212","43587",
"860Z200US67213","ZCTA5 67213","21007",
"860Z200US67214","ZCTA5 67214","15936",
"860Z200US67215","ZCTA5 67215","6451",
"860Z200US67216","ZCTA5 67216","23212",
"860Z200US67217","ZCTA5 67217","30926",
"860Z200US67218","ZCTA5 67218","23044",
"860Z200US67219","ZCTA5 67219","12905",
"860Z200US67220","ZCTA5 67220","14370",
"860Z200US67221","ZCTA5 67221","402",
"860Z200US67223","ZCTA5 67223","512",
"860Z200US67226","ZCTA5 67226","20767",
"860Z200US67227","ZCTA5 67227","473",
"860Z200US67228","ZCTA5 67228","2713",
"860Z200US67230","ZCTA5 67230","12633",
"860Z200US67232","ZCTA5 67232","333",
"860Z200US67235","ZCTA5 67235","14824",
"860Z200US67260","ZCTA5 67260","937",
"860Z200US67301","ZCTA5 67301","12385",
"860Z200US67330","ZCTA5 67330","1481",
"860Z200US67332","ZCTA5 67332","231",
"860Z200US67333","ZCTA5 67333","2603",
"860Z200US67334","ZCTA5 67334","108",
"860Z200US67335","ZCTA5 67335","3406",
"860Z200US67336","ZCTA5 67336","1474",
"860Z200US67337","ZCTA5 67337","11806",
"860Z200US67340","ZCTA5 67340","324",
"860Z200US67341","ZCTA5 67341","481",
"860Z200US67342","ZCTA5 67342","804",
"860Z200US67344","ZCTA5 67344","781",
"860Z200US67345","ZCTA5 67345","171",
"860Z200US67346","ZCTA5 67346","335",
"860Z200US67347","ZCTA5 67347","405",
"860Z200US67349","ZCTA5 67349","863",
"860Z200US67351","ZCTA5 67351","379",
"860Z200US67352","ZCTA5 67352","446",
"860Z200US67353","ZCTA5 67353","561",
"860Z200US67354","ZCTA5 67354","717",
"860Z200US67355","ZCTA5 67355","237",
"860Z200US67356","ZCTA5 67356","2689",
"860Z200US67357","ZCTA5 67357","12033",
"860Z200US67360","ZCTA5 67360","257",
"860Z200US67361","ZCTA5 67361","1764",
"860Z200US67363","ZCTA5 67363","49",
"860Z200US67364","ZCTA5 67364","177",
"860Z200US67401","ZCTA5 67401","50338",
"860Z200US67410","ZCTA5 67410","9754",
"860Z200US67416","ZCTA5 67416","1066",
"860Z200US67417","ZCTA5 67417","188",
"860Z200US67418","ZCTA5 67418","175",
"860Z200US67420","ZCTA5 67420","4281",
"860Z200US67422","ZCTA5 67422","1254",
"860Z200US67423","ZCTA5 67423","285",
"860Z200US67425","ZCTA5 67425","756",
"860Z200US67427","ZCTA5 67427","340",
"860Z200US67428","ZCTA5 67428","1389",
"860Z200US67430","ZCTA5 67430","571",
"860Z200US67431","ZCTA5 67431","2424",
"860Z200US67432","ZCTA5 67432","5796",
"860Z200US67436","ZCTA5 67436","563",
"860Z200US67437","ZCTA5 67437","995",
"860Z200US67438","ZCTA5 67438","289",
"860Z200US67439","ZCTA5 67439","3608",
"860Z200US67441","ZCTA5 67441","943",
"860Z200US67442","ZCTA5 67442","241",
"860Z200US67443","ZCTA5 67443","1778",
"860Z200US67444","ZCTA5 67444","519",
"860Z200US67445","ZCTA5 67445","608",
"860Z200US67446","ZCTA5 67446","534",
"860Z200US67447","ZCTA5 67447","256",
"860Z200US67448","ZCTA5 67448","1266",
"860Z200US67449","ZCTA5 67449","2770",
"860Z200US67450","ZCTA5 67450","505",
"860Z200US67451","ZCTA5 67451","816",
"860Z200US67452","ZCTA5 67452","215",
"860Z200US67454","ZCTA5 67454","534",
"860Z200US67455","ZCTA5 67455","1722",
"860Z200US67456","ZCTA5 67456","4886",
"860Z200US67457","ZCTA5 67457","794",
"860Z200US67458","ZCTA5 67458","236",
